track_id;rank;track_name;artist;date_added;popularity
5dQ174Gi0u3FOq0xF32PEr;1;Erotyczne Pif-Paf;Figo i Samogony;2024-01-03 10:13:14;64
4EHHB2Gfa9d4iPx8JsCd65;2;HIPNOZA;NIKOŚ;2024-01-03 10:13:14;74
2r0tCQsTvEwkKEcZ9pYwZt;3;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2024-01-03 10:13:14;64
0DhKkQjcrOXLBr9eCtocfc;4;Kevin sam w domu;Blacha 2115;2024-01-03 10:13:14;69
1kuhnhugcuXf4CiNdqCRUU;5;BFF;bambi;2024-01-03 10:13:14;74
5Qw74vxmtJzAEYjy1wfVCk;6;Dzięki, że jesteś;Lanberry;2024-01-03 10:13:14;70
33FD8jBm5LZaQ2jJS3vXzm;7;Stan;Gibbs;2024-01-03 10:13:14;64
2GgLLdsRjbiAtN5nfm7i7i;8;Miyabi;PRO8L3M;2024-01-03 10:13:14;69
3rUGC1vUpkDG9CZFHMur1t;9;greedy;Tate McRae;2024-01-03 10:13:14;98
2JJ6WnAfVglnYfxZubSukn;10;Jolie Jolie;Blacha 2115;2024-01-03 10:13:14;71
33zbrcm0cYIxT5YvEGlFDl;11;Całkiem Nowa Bajka;Kleks;2024-01-03 10:13:14;64
3QHZAr43uvIGpWfJAHhFX3;12;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2024-01-03 10:13:14;70
5mjYQaktjmjcMKcUIcqz4s;13;Strangers;Kenya Grace;2024-01-03 10:13:14;94
78hH2iGVmsmdPk50AhU2F4;14;Autumn Dance;L.U.C.;2024-01-03 10:13:14;49
2PF5O4wQHtD9KpxNALuoBD;15;Ciapakwybujany;GM2L;2024-01-03 10:13:14;66
30r5RN2yGoKzanggEzqrzM;16;Fluid;ReTo;2024-01-03 10:13:14;44
3QAU2pj4LUKf7yaTgANlQV;17;ITALODISCO;The Kolors;2024-01-03 10:13:14;78
5fLvitH2z3igxp5haldJhc;18;JOEY TRIBBIANI;Mata;2024-01-03 10:13:14;61
1NtvjagHJRLQogzWVhpghv;19;Nim Zajdzie Słońce;Smolasty;2024-01-03 10:13:14;71
3bK1zVFBKIzYjmptmI4NsJ;20;Overdrive (feat. Norma Jean Martine);Ofenbach;2024-01-03 10:13:14;84
4qN8jx5g3h1oKz95qr3bF0;21;Jestem Twoją Bajką;Kleks;2024-01-03 10:13:14;57
3moDqdYK90QDw3Lk9q5yDE;22;Mam Cię;Paluch;2024-01-03 10:13:14;70
2WBejVahXeC1gjCXVOlgbq;23;JEREMY SOCHAN;Oki;2024-01-03 10:13:14;70
3XWr2NZqYd80MB8FIq9r55;24;Ne Rozumiju;Vixen;2024-01-03 10:13:14;68
4u3pVIKFDquOVeyvkc1Hjh;25;5 INFLUENCEREK;Zeamsone;2024-01-03 10:13:14;67
0h3Xy4V4apMraB5NuM8U7Z;26;Stumblin' In;CYRIL;2024-01-03 10:13:14;71
49pLSmIFXk7rTfWcQ2Bvh7;27;Nicea;PRO8L3M;2024-01-03 10:13:14;65
