track_id;rank;track_name;artist;date_added;popularity
4EHHB2Gfa9d4iPx8JsCd65;1;HIPNOZA;NIKOŚ;2023-12-20 09:33:47;72
06qMRF18gwbOYYbnP2du6i;2;Last Christmas - Single Version;Wham!;2023-12-20 09:33:47;89
0bYg9bo50gSsH3LtXe2SQn;3;All I Want for Christmas Is You;Mariah Carey;2023-12-20 09:33:47;100
7uoFMmxln0GPXQ0AcCBXRq;4;Snowman;Sia;2023-12-20 09:33:47;94
2EjXfH91m7f8HiJN1yQg97;5;Rockin' Around The Christmas Tree;Brenda Lee;2023-12-20 09:33:47;98
0DhKkQjcrOXLBr9eCtocfc;6;Kevin sam w domu;Blacha 2115;2023-12-20 09:33:47;54
7vQbuQcyTflfCIOu3Uzzya;7;Jingle Bell Rock;Bobby Helms;2023-12-20 09:33:47;94
1kuhnhugcuXf4CiNdqCRUU;8;BFF;bambi;2023-12-20 09:33:47;75
2TE4xW3ImvpltVU0cPcKUn;9;Merry Christmas Everyone;Shakin' Stevens;2023-12-20 09:33:47;91
5E6Nv8QZblXpiFDQ8iSfE2;10;Fluid;ReTo;2023-12-20 09:33:47;74
0lizgQ7Qw35od7CYaoMBZb;11;Santa Tell Me;Ariana Grande;2023-12-20 09:33:47;96
18bAMjHACL9Iphk0KB0z7o;12;Stan;Gibbs;2023-12-20 09:33:47;66
3ZfRpDV74gUbBCmW8yb6ml;13;It's Beginning to Look a Lot like Christmas;Michael Bublé;2023-12-20 09:33:47;87
3Z3QhZAZpqwZa1phsbQ3JZ;14;Driving Home for Christmas;Chris Rea;2023-12-20 09:33:47;75
6tjituizSxwSmBB5vtgHZE;15;Holly Jolly Christmas;Michael Bublé;2023-12-20 09:33:47;83
3gBhiIj76UJQ7jlrUR4qjc;16;It's the Most Wonderful Time of the Year;Andy Williams;2023-12-20 09:33:47;79
3rUGC1vUpkDG9CZFHMur1t;17;greedy;Tate McRae;2023-12-20 09:33:47;99
2uFaJJtFpPDc5Pa95XzTvg;18;Let It Snow! Let It Snow! Let It Snow!;Dean Martin;2023-12-20 09:33:47;95
2JJ6WnAfVglnYfxZubSukn;19;Jolie Jolie;Blacha 2115;2023-12-20 09:33:47;72
5ASM6Qjiav2xPe7gRkQMsQ;20;Sleigh Ride;The Ronettes;2023-12-20 09:33:47;83
5Qw74vxmtJzAEYjy1wfVCk;21;Dzięki, że jesteś;Lanberry;2023-12-20 09:33:47;69
3moDqdYK90QDw3Lk9q5yDE;22;Mam Cię;Paluch;2023-12-20 09:33:47;71
78hH2iGVmsmdPk50AhU2F4;23;Autumn Dance;L.U.C.;2023-12-20 09:33:47;50
5OYaQw9IS8MMDFRgTPqDnR;24;Nicea;PRO8L3M;2023-12-20 09:33:47;66
2GgLLdsRjbiAtN5nfm7i7i;25;Miyabi;PRO8L3M;2023-12-20 09:33:47;68
