track_id;rank;track_name;artist;date_added;popularity
4EHHB2Gfa9d4iPx8JsCd65;1;HIPNOZA;NIKOŚ;2023-12-21 09:51:09;72
06qMRF18gwbOYYbnP2du6i;2;Last Christmas - Single Version;Wham!;2023-12-21 09:51:09;89
0bYg9bo50gSsH3LtXe2SQn;3;All I Want for Christmas Is You;Mariah Carey;2023-12-21 09:51:09;100
7uoFMmxln0GPXQ0AcCBXRq;4;Snowman;Sia;2023-12-21 09:51:09;94
2EjXfH91m7f8HiJN1yQg97;5;Rockin' Around The Christmas Tree;Brenda Lee;2023-12-21 09:51:09;98
2TE4xW3ImvpltVU0cPcKUn;6;Merry Christmas Everyone;Shakin' Stevens;2023-12-21 09:51:09;91
0lizgQ7Qw35od7CYaoMBZb;7;Santa Tell Me;Ariana Grande;2023-12-21 09:51:09;96
7vQbuQcyTflfCIOu3Uzzya;8;Jingle Bell Rock;Bobby Helms;2023-12-21 09:51:09;94
0DhKkQjcrOXLBr9eCtocfc;9;Kevin sam w domu;Blacha 2115;2023-12-21 09:51:09;58
1kuhnhugcuXf4CiNdqCRUU;10;BFF;bambi;2023-12-21 09:51:09;75
5E6Nv8QZblXpiFDQ8iSfE2;11;Fluid;ReTo;2023-12-21 09:51:09;74
2uFaJJtFpPDc5Pa95XzTvg;12;Let It Snow! Let It Snow! Let It Snow!;Dean Martin;2023-12-21 09:51:09;95
3Z3QhZAZpqwZa1phsbQ3JZ;13;Driving Home for Christmas;Chris Rea;2023-12-21 09:51:09;75
18bAMjHACL9Iphk0KB0z7o;14;Stan;Gibbs;2023-12-21 09:51:09;66
3gBhiIj76UJQ7jlrUR4qjc;15;It's the Most Wonderful Time of the Year;Andy Williams;2023-12-21 09:51:09;79
3ZfRpDV74gUbBCmW8yb6ml;16;It's Beginning to Look a Lot like Christmas;Michael Bublé;2023-12-21 09:51:09;87
6tjituizSxwSmBB5vtgHZE;17;Holly Jolly Christmas;Michael Bublé;2023-12-21 09:51:09;83
5ASM6Qjiav2xPe7gRkQMsQ;18;Sleigh Ride;The Ronettes;2023-12-21 09:51:09;83
2JJ6WnAfVglnYfxZubSukn;19;Jolie Jolie;Blacha 2115;2023-12-21 09:51:09;72
3rUGC1vUpkDG9CZFHMur1t;20;greedy;Tate McRae;2023-12-21 09:51:09;99
3YZE5qDV7u1ZD1gZc47ZeR;21;Underneath the Tree;Kelly Clarkson;2023-12-21 09:51:09;86
3moDqdYK90QDw3Lk9q5yDE;22;Mam Cię;Paluch;2023-12-21 09:51:09;71
0oPdaY4dXtc3ZsaG17V972;23;Feliz Navidad;José Feliciano;2023-12-21 09:51:09;88
5Qw74vxmtJzAEYjy1wfVCk;24;Dzięki, że jesteś;Lanberry;2023-12-21 09:51:09;69
78hH2iGVmsmdPk50AhU2F4;25;Autumn Dance;L.U.C.;2023-12-21 09:51:09;49
5OYaQw9IS8MMDFRgTPqDnR;26;Nicea;PRO8L3M;2023-12-21 09:51:09;66
4z77VPWmxxMosO4o2jD8uT;27;Kto Wie?;De Su;2023-12-21 09:51:09;68
6IyM1d0DOlb8S3tUGi7wPB;28;Coraz Bliżej Święta;Margaret;2023-12-21 09:51:09;67
3XWr2NZqYd80MB8FIq9r55;29;Ne Rozumiju;Vixen;2023-12-21 09:51:09;68
4Yg2w0P29BBBMixyeNjDtj;30;Do They Know It's Christmas? - 1984 Version;Band Aid;2023-12-21 09:51:09;89
0X1bF7CkMCif03ygcSDVOj;31;Całkiem Nowa Bajka;Kleks;2023-12-21 09:51:09;63
2GgLLdsRjbiAtN5nfm7i7i;32;Miyabi;PRO8L3M;2023-12-21 09:51:09;68
0YWUHZPJVg4iujddsJDwhM;33;My Only Wish (This Year);Britney Spears;2023-12-21 09:51:09;88
5YeWMDlueFQ2727lVfGaIg;34;Dzień jeden w roku;Czerwone Gitary;2023-12-21 09:51:09;66
1NtvjagHJRLQogzWVhpghv;35;Nim Zajdzie Słońce;Smolasty;2023-12-21 09:51:09;72
4kKdvXD0ez7jp1296JmAts;36;Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);Frank Sinatra;2023-12-21 09:51:09;90
4ltVdPcmgfSlsicK4ZIQGT;37;CEO;Asster;2023-12-21 09:51:09;62
2WBejVahXeC1gjCXVOlgbq;38;JEREMY SOCHAN;Oki;2023-12-21 09:51:09;72
4vhYckF7yzomDdqoHb3dIl;39;Kulig;Kaz Bałagane;2023-12-21 09:51:09;68
3QHZAr43uvIGpWfJAHhFX3;40;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2023-12-21 09:51:09;70
5mjYQaktjmjcMKcUIcqz4s;41;Strangers;Kenya Grace;2023-12-21 09:51:09;96
0nQljvBR8fuT0nmLKZ6hqi;42;Byłem człowiekiem;PRO8L3M;2023-12-21 09:51:09;68
3bK1zVFBKIzYjmptmI4NsJ;43;Overdrive (feat. Norma Jean Martine);Ofenbach;2023-12-21 09:51:09;83
4u3pVIKFDquOVeyvkc1Hjh;44;5 INFLUENCEREK;Zeamsone;2023-12-21 09:51:09;68
27RYrbL6S02LNVhDWVl38b;45;Happy Xmas (War Is Over) - Remastered 2010;John Lennon;2023-12-21 09:51:09;92
2PF5O4wQHtD9KpxNALuoBD;46;Ciapakwybujany;GM2L;2023-12-21 09:51:09;64
1cnkQScXEGBZKqqy6EjVZo;47;NIE MA CIĘ;Fukaj;2023-12-21 09:51:09;68
3AymrUApW5JKKaNrHQhcBG;48;Thank God It's Christmas - 2011 Remaster;Queen;2023-12-21 09:51:09;75
3QAU2pj4LUKf7yaTgANlQV;49;ITALODISCO;The Kolors;2023-12-21 09:51:09;79
