track_id;rank;track_name;artist;date_added;popularity
4EHHB2Gfa9d4iPx8JsCd65;1;HIPNOZA;NIKOŚ;2023-12-28 08:33:56;72
0DhKkQjcrOXLBr9eCtocfc;2;Kevin sam w domu;Blacha 2115;2023-12-28 08:33:56;65
1kuhnhugcuXf4CiNdqCRUU;3;BFF;bambi;2023-12-28 08:33:56;72
5E6Nv8QZblXpiFDQ8iSfE2;4;Fluid;ReTo;2023-12-28 08:33:56;71
33FD8jBm5LZaQ2jJS3vXzm;5;Stan;Gibbs;2023-12-28 08:33:56;63
5Qw74vxmtJzAEYjy1wfVCk;6;Dzięki, że jesteś;Lanberry;2023-12-28 08:33:56;67
2JJ6WnAfVglnYfxZubSukn;7;Jolie Jolie;Blacha 2115;2023-12-28 08:33:56;69
2GgLLdsRjbiAtN5nfm7i7i;8;Miyabi;PRO8L3M;2023-12-28 08:33:56;66
3rUGC1vUpkDG9CZFHMur1t;9;greedy;Tate McRae;2023-12-28 08:33:56;96
33zbrcm0cYIxT5YvEGlFDl;10;Całkiem Nowa Bajka;Kleks;2023-12-28 08:33:56;61
3moDqdYK90QDw3Lk9q5yDE;11;Mam Cię;Paluch;2023-12-28 08:33:56;68
78hH2iGVmsmdPk50AhU2F4;12;Autumn Dance;L.U.C.;2023-12-28 08:33:56;47
2WBejVahXeC1gjCXVOlgbq;13;JEREMY SOCHAN;Oki;2023-12-28 08:33:56;69
5mjYQaktjmjcMKcUIcqz4s;14;Strangers;Kenya Grace;2023-12-28 08:33:56;93
49pLSmIFXk7rTfWcQ2Bvh7;15;Nicea;PRO8L3M;2023-12-28 08:33:56;64
3XWr2NZqYd80MB8FIq9r55;16;Ne Rozumiju;Vixen;2023-12-28 08:33:56;66
5dQ174Gi0u3FOq0xF32PEr;17;Erotyczne Pif-Paf;Figo i Samogony;2023-12-28 08:33:56;49
2PF5O4wQHtD9KpxNALuoBD;18;Ciapakwybujany;GM2L;2023-12-28 08:33:56;63
1NtvjagHJRLQogzWVhpghv;19;Nim Zajdzie Słońce;Smolasty;2023-12-28 08:33:56;69
4u3pVIKFDquOVeyvkc1Hjh;20;5 INFLUENCEREK;Zeamsone;2023-12-28 08:33:56;65
1cnkQScXEGBZKqqy6EjVZo;21;NIE MA CIĘ;Fukaj;2023-12-28 08:33:56;65
3QAU2pj4LUKf7yaTgANlQV;22;ITALODISCO;The Kolors;2023-12-28 08:33:56;76
4vhYckF7yzomDdqoHb3dIl;23;Kulig;Kaz Bałagane;2023-12-28 08:33:56;66
4ltVdPcmgfSlsicK4ZIQGT;24;CEO;Asster;2023-12-28 08:33:56;62
4qN8jx5g3h1oKz95qr3bF0;25;Jestem Twoją Bajką;Kleks;2023-12-28 08:33:56;54
3bK1zVFBKIzYjmptmI4NsJ;26;Overdrive (feat. Norma Jean Martine);Ofenbach;2023-12-28 08:33:56;81
3QHZAr43uvIGpWfJAHhFX3;27;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2023-12-28 08:33:56;68
3mzugJrKyhJNzZKS0RgWBg;28;MILLIE WALKY;bambi;2023-12-28 08:33:56;58
06qMRF18gwbOYYbnP2du6i;29;Last Christmas - Single Version;Wham!;2023-12-28 08:33:56;89
2oILgeSykGjl0N9m0VvAjO;30;TYLE SŁOŃCA;White Widow;2023-12-28 08:33:56;67
7uoFMmxln0GPXQ0AcCBXRq;31;Snowman;Sia;2023-12-28 08:33:56;94
1odExI7RdWc4BT515LTAwj;32;Daylight;David Kushner;2023-12-28 08:33:56;91
1g88Qpz9ZsJM1hlB3PLdgY;33;Taxi;Kizo;2023-12-28 08:33:56;59
2FHBvsUs4tpHSzIi3GvRjK;34;Ground Zero;PRO8L3M;2023-12-28 08:33:56;66
0bYg9bo50gSsH3LtXe2SQn;35;All I Want for Christmas Is You;Mariah Carey;2023-12-28 08:33:56;100
086THPnabbu1zfDjRsxpoN;36;MONEY ON THE DASH - SPED UP;Elley Duhé;2023-12-28 08:33:56;78
4BgTgPsNeDz2KG4QsshjL9;37;BLUEBERRY;Guzior;2023-12-28 08:33:56;65
59NraMJsLaMCVtwXTSia8i;38;Prada;cassö;2023-12-28 08:33:56;90
1feg6LWYEdvsjOLzAgWgDd;39;Leje Wina;Pusher;2023-12-28 08:33:56;64
4OMJGnvZfDvsePyCwRGO7X;40;Houdini;Dua Lipa;2023-12-28 08:33:56;90
5XeFesFbtLpXzIVDNQP22n;41;I Wanna Be Yours;Arctic Monkeys;2023-12-28 08:33:56;92
4EqPIm07a55pJQRSZw2Z4X;42;Supermoce (feat. Igo, Mrozu & Vito Bambino);Męskie Granie Orkiestra;2023-12-28 08:33:56;66
65mX5QJ1158toYcgZy6L1P;43;Spaceship;Malik Montana;2023-12-28 08:33:56;58
0nQljvBR8fuT0nmLKZ6hqi;44;Byłem człowiekiem;PRO8L3M;2023-12-28 08:33:56;66
42VsgItocQwOQC3XWZ8JNA;45;FE!N (feat. Playboi Carti);Travis Scott;2023-12-28 08:33:56;86
5m1mhgEkvqDFjLjTykf26Q;46;Tyrka;Qry;2023-12-28 08:33:56;57
0h3Xy4V4apMraB5NuM8U7Z;47;Stumblin' In;CYRIL;2023-12-28 08:33:56;68
56y1jOTK0XSvJzVv9vHQBK;48;Paint The Town Red;Doja Cat;2023-12-28 08:33:56;85
3SOOMT2jytm1J93CTX3Lnb;49;Zawsze chciałem;Gibbs;2023-12-28 08:33:56;61
47SjbGWuDZnVvSFyZEJCxG;50;Pocałunki (M. Pawlikowska- Jasnorzewska);sanah;2023-12-28 08:33:56;67
