track_id;rank;track_name;artist;date_added;popularity
5dQ174Gi0u3FOq0xF32PEr;1;Erotyczne Pif-Paf;Figo i Samogony;2024-01-02 09:30:22;63
1kuhnhugcuXf4CiNdqCRUU;2;BFF;bambi;2024-01-02 09:30:22;74
4EHHB2Gfa9d4iPx8JsCd65;3;HIPNOZA;NIKOŚ;2024-01-02 09:30:22;73
5Qw74vxmtJzAEYjy1wfVCk;4;Dzięki, że jesteś;Lanberry;2024-01-02 09:30:22;70
2r0tCQsTvEwkKEcZ9pYwZt;5;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2024-01-02 09:30:22;63
0DhKkQjcrOXLBr9eCtocfc;6;Kevin sam w domu;Blacha 2115;2024-01-02 09:30:22;68
3QAU2pj4LUKf7yaTgANlQV;7;ITALODISCO;The Kolors;2024-01-02 09:30:22;78
33FD8jBm5LZaQ2jJS3vXzm;8;Stan;Gibbs;2024-01-02 09:30:22;64
3QHZAr43uvIGpWfJAHhFX3;9;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2024-01-02 09:30:22;70
2JJ6WnAfVglnYfxZubSukn;10;Jolie Jolie;Blacha 2115;2024-01-02 09:30:22;71
78hH2iGVmsmdPk50AhU2F4;11;Autumn Dance;L.U.C.;2024-01-02 09:30:22;49
1kuw8HFbvgAg3tNqPj00Mb;12;Lawenda;SB Maffija;2024-01-02 09:30:22;58
2GgLLdsRjbiAtN5nfm7i7i;13;Miyabi;PRO8L3M;2024-01-02 09:30:22;68
3bK1zVFBKIzYjmptmI4NsJ;14;Overdrive (feat. Norma Jean Martine);Ofenbach;2024-01-02 09:30:22;83
1NtvjagHJRLQogzWVhpghv;15;Nim Zajdzie Słońce;Smolasty;2024-01-02 09:30:22;70
33zbrcm0cYIxT5YvEGlFDl;16;Całkiem Nowa Bajka;Kleks;2024-01-02 09:30:22;64
5mjYQaktjmjcMKcUIcqz4s;17;Strangers;Kenya Grace;2024-01-02 09:30:22;94
3rUGC1vUpkDG9CZFHMur1t;18;greedy;Tate McRae;2024-01-02 09:30:22;97
2WBejVahXeC1gjCXVOlgbq;19;JEREMY SOCHAN;Oki;2024-01-02 09:30:22;70
4u3pVIKFDquOVeyvkc1Hjh;20;5 INFLUENCEREK;Zeamsone;2024-01-02 09:30:22;67
30r5RN2yGoKzanggEzqrzM;21;Fluid;ReTo;2024-01-02 09:30:22;1
1g88Qpz9ZsJM1hlB3PLdgY;22;Taxi;Kizo;2024-01-02 09:30:22;61
1cnkQScXEGBZKqqy6EjVZo;23;NIE MA CIĘ;Fukaj;2024-01-02 09:30:22;67
2PF5O4wQHtD9KpxNALuoBD;24;Ciapakwybujany;GM2L;2024-01-02 09:30:22;66
4qN8jx5g3h1oKz95qr3bF0;25;Jestem Twoją Bajką;Kleks;2024-01-02 09:30:22;57
5fLvitH2z3igxp5haldJhc;26;JOEY TRIBBIANI;Mata;2024-01-02 09:30:22;60
3moDqdYK90QDw3Lk9q5yDE;27;Mam Cię;Paluch;2024-01-02 09:30:22;69
4EqPIm07a55pJQRSZw2Z4X;28;Supermoce (feat. Igo, Mrozu & Vito Bambino);Męskie Granie Orkiestra;2024-01-02 09:30:22;68
0h3Xy4V4apMraB5NuM8U7Z;29;Stumblin' In;CYRIL;2024-01-02 09:30:22;71
