track_id;rank;track_name;artist;date_added;popularity
2r0tCQsTvEwkKEcZ9pYwZt;1;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2023-12-30 08:49:00;39
4EHHB2Gfa9d4iPx8JsCd65;2;HIPNOZA;NIKOŚ;2023-12-30 08:49:00;72
5fLvitH2z3igxp5haldJhc;3;JOEY TRIBBIANI;Mata;2023-12-30 08:49:00;36
5dQ174Gi0u3FOq0xF32PEr;4;Erotyczne Pif-Paf;Figo i Samogony;2023-12-30 08:49:00;55
0DhKkQjcrOXLBr9eCtocfc;5;Kevin sam w domu;Blacha 2115;2023-12-30 08:49:00;66
1kuhnhugcuXf4CiNdqCRUU;6;BFF;bambi;2023-12-30 08:49:00;73
5AOZE46rlyDT1M5zxQj24b;7;DZIEŃ ŚWIRA (outro);Mata;2023-12-30 08:49:00;33
0Lfo7TE7iwae7nAPpoBEvR;8;beze mnie luv x sosa type beat (pilot - 29.12.2038);CBW;2023-12-30 08:49:00;35
5Qw74vxmtJzAEYjy1wfVCk;9;Dzięki, że jesteś;Lanberry;2023-12-30 08:49:00;68
33FD8jBm5LZaQ2jJS3vXzm;10;Stan;Gibbs;2023-12-30 08:49:00;63
5E6Nv8QZblXpiFDQ8iSfE2;11;Fluid;ReTo;2023-12-30 08:49:00;71
2GgLLdsRjbiAtN5nfm7i7i;12;Miyabi;PRO8L3M;2023-12-30 08:49:00;67
2JJ6WnAfVglnYfxZubSukn;13;Jolie Jolie;Blacha 2115;2023-12-30 08:49:00;70
3rUGC1vUpkDG9CZFHMur1t;14;greedy;Tate McRae;2023-12-30 08:49:00;96
33zbrcm0cYIxT5YvEGlFDl;15;Całkiem Nowa Bajka;Kleks;2023-12-30 08:49:00;62
78hH2iGVmsmdPk50AhU2F4;16;Autumn Dance;L.U.C.;2023-12-30 08:49:00;48
3QAU2pj4LUKf7yaTgANlQV;17;ITALODISCO;The Kolors;2023-12-30 08:49:00;76
3bK1zVFBKIzYjmptmI4NsJ;18;Overdrive (feat. Norma Jean Martine);Ofenbach;2023-12-30 08:49:00;82
5mjYQaktjmjcMKcUIcqz4s;19;Strangers;Kenya Grace;2023-12-30 08:49:00;93
3QHZAr43uvIGpWfJAHhFX3;20;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2023-12-30 08:49:00;68
3moDqdYK90QDw3Lk9q5yDE;21;Mam Cię;Paluch;2023-12-30 08:49:00;69
1NtvjagHJRLQogzWVhpghv;22;Nim Zajdzie Słońce;Smolasty;2023-12-30 08:49:00;70
4qN8jx5g3h1oKz95qr3bF0;23;Jestem Twoją Bajką;Kleks;2023-12-30 08:49:00;55
2WBejVahXeC1gjCXVOlgbq;24;JEREMY SOCHAN;Oki;2023-12-30 08:49:00;69
2PF5O4wQHtD9KpxNALuoBD;25;Ciapakwybujany;GM2L;2023-12-30 08:49:00;64
4NGn7ZjI1Ex9ZjcbOa6KNt;26;Rolly;ReTo;2023-12-30 08:49:00;49
3XWr2NZqYd80MB8FIq9r55;27;Ne Rozumiju;Vixen;2023-12-30 08:49:00;67
4u3pVIKFDquOVeyvkc1Hjh;28;5 INFLUENCEREK;Zeamsone;2023-12-30 08:49:00;66
1cnkQScXEGBZKqqy6EjVZo;29;NIE MA CIĘ;Fukaj;2023-12-30 08:49:00;66
