track_id;rank;track_name;artist;date_added;popularity
5dQ174Gi0u3FOq0xF32PEr;1;Erotyczne Pif-Paf;Figo i Samogony;2024-01-06 10:20:16;68
4EHHB2Gfa9d4iPx8JsCd65;2;HIPNOZA;NIKOŚ;2024-01-06 10:20:16;75
5Qw74vxmtJzAEYjy1wfVCk;3;Dzięki, że jesteś;Lanberry;2024-01-06 10:20:16;72
0DhKkQjcrOXLBr9eCtocfc;4;Kevin sam w domu;Blacha 2115;2024-01-06 10:20:16;70
1kuhnhugcuXf4CiNdqCRUU;5;BFF;bambi;2024-01-06 10:20:16;75
0JvlaGyGok0jMp8wCQhI9p;6;NIENAWIDZĘ WARSZAWY!;Chivas;2024-01-06 10:20:16;61
2GgLLdsRjbiAtN5nfm7i7i;7;Miyabi;PRO8L3M;2024-01-06 10:20:16;70
33zbrcm0cYIxT5YvEGlFDl;8;Całkiem Nowa Bajka;Kleks;2024-01-06 10:20:16;66
33FD8jBm5LZaQ2jJS3vXzm;9;Stan;Gibbs;2024-01-06 10:20:16;65
2r0tCQsTvEwkKEcZ9pYwZt;10;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2024-01-06 10:20:16;67
4qN8jx5g3h1oKz95qr3bF0;11;Jestem Twoją Bajką;Kleks;2024-01-06 10:20:16;59
2PF5O4wQHtD9KpxNALuoBD;12;Ciapakwybujany;GM2L;2024-01-06 10:20:16;68
3rUGC1vUpkDG9CZFHMur1t;13;greedy;Tate McRae;2024-01-06 10:20:16;99
1NtvjagHJRLQogzWVhpghv;14;Nim Zajdzie Słońce;Smolasty;2024-01-06 10:20:16;72
2JJ6WnAfVglnYfxZubSukn;15;Jolie Jolie;Blacha 2115;2024-01-06 10:20:16;72
30r5RN2yGoKzanggEzqrzM;16;Fluid;ReTo;2024-01-06 10:20:16;58
3QAU2pj4LUKf7yaTgANlQV;17;ITALODISCO;The Kolors;2024-01-06 10:20:16;79
3bK1zVFBKIzYjmptmI4NsJ;18;Overdrive (feat. Norma Jean Martine);Ofenbach;2024-01-06 10:20:16;85
3QHZAr43uvIGpWfJAHhFX3;19;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2024-01-06 10:20:16;71
3XWr2NZqYd80MB8FIq9r55;20;Ne Rozumiju;Vixen;2024-01-06 10:20:16;69
0h3Xy4V4apMraB5NuM8U7Z;21;Stumblin' In;CYRIL;2024-01-06 10:20:16;73
5mjYQaktjmjcMKcUIcqz4s;22;Strangers;Kenya Grace;2024-01-06 10:20:16;95
78hH2iGVmsmdPk50AhU2F4;23;Autumn Dance;L.U.C.;2024-01-06 10:20:16;50
3mzugJrKyhJNzZKS0RgWBg;24;MILLIE WALKY;bambi;2024-01-06 10:20:16;62
3moDqdYK90QDw3Lk9q5yDE;25;Mam Cię;Paluch;2024-01-06 10:20:16;71
2WBejVahXeC1gjCXVOlgbq;26;JEREMY SOCHAN;Oki;2024-01-06 10:20:16;71
4u3pVIKFDquOVeyvkc1Hjh;27;5 INFLUENCEREK;Zeamsone;2024-01-06 10:20:16;68
49pLSmIFXk7rTfWcQ2Bvh7;28;Nicea;PRO8L3M;2024-01-06 10:20:16;66
1cnkQScXEGBZKqqy6EjVZo;29;NIE MA CIĘ;Fukaj;2024-01-06 10:20:16;68
4OMJGnvZfDvsePyCwRGO7X;30;Houdini;Dua Lipa;2024-01-06 10:20:16;92
6g76ndArDHwMe3OsrYxKiu;31;PASEK PLAYBOYA;MIÜ;2024-01-06 10:20:16;60
5fLvitH2z3igxp5haldJhc;32;JOEY TRIBBIANI;Mata;2024-01-06 10:20:16;64
4vhYckF7yzomDdqoHb3dIl;33;Kulig;Kaz Bałagane;2024-01-06 10:20:16;68
59NraMJsLaMCVtwXTSia8i;34;Prada;cassö;2024-01-06 10:20:16;93
4uayCD0blZhblTiQqKLYiC;35;Skippers;Young Leosia;2024-01-06 10:20:16;62
4EqPIm07a55pJQRSZw2Z4X;36;Supermoce (feat. Igo, Mrozu & Vito Bambino);Męskie Granie Orkiestra;2024-01-06 10:20:16;69
4BgTgPsNeDz2KG4QsshjL9;37;BLUEBERRY;Guzior;2024-01-06 10:20:16;68
086THPnabbu1zfDjRsxpoN;38;MONEY ON THE DASH - SPED UP;Elley Duhé;2024-01-06 10:20:16;81
2oILgeSykGjl0N9m0VvAjO;39;TYLE SŁOŃCA;White Widow;2024-01-06 10:20:16;69
1g88Qpz9ZsJM1hlB3PLdgY;40;Taxi;Kizo;2024-01-06 10:20:16;62
2FHBvsUs4tpHSzIi3GvRjK;41;Ground Zero;PRO8L3M;2024-01-06 10:20:16;68
1feg6LWYEdvsjOLzAgWgDd;42;Leje Wina;Pusher;2024-01-06 10:20:16;67
4ltVdPcmgfSlsicK4ZIQGT;43;CEO;Asster;2024-01-06 10:20:16;66
1odExI7RdWc4BT515LTAwj;44;Daylight;David Kushner;2024-01-06 10:20:16;94
56y1jOTK0XSvJzVv9vHQBK;45;Paint The Town Red;Doja Cat;2024-01-06 10:20:16;88
