track_id;rank;track_name;artist;date_added;popularity
4EHHB2Gfa9d4iPx8JsCd65;1;HIPNOZA;NIKOŚ;2023-12-18 09:32:56;71
06qMRF18gwbOYYbnP2du6i;2;Last Christmas - Single Version;Wham!;2023-12-18 09:32:56;89
0bYg9bo50gSsH3LtXe2SQn;3;All I Want for Christmas Is You;Mariah Carey;2023-12-18 09:32:56;100
7uoFMmxln0GPXQ0AcCBXRq;4;Snowman;Sia;2023-12-18 09:32:56;94
2EjXfH91m7f8HiJN1yQg97;5;Rockin' Around The Christmas Tree;Brenda Lee;2023-12-18 09:32:56;98
2TE4xW3ImvpltVU0cPcKUn;6;Merry Christmas Everyone;Shakin' Stevens;2023-12-18 09:32:56;91
7vQbuQcyTflfCIOu3Uzzya;7;Jingle Bell Rock;Bobby Helms;2023-12-18 09:32:56;94
0lizgQ7Qw35od7CYaoMBZb;8;Santa Tell Me;Ariana Grande;2023-12-18 09:32:56;96
3gBhiIj76UJQ7jlrUR4qjc;9;It's the Most Wonderful Time of the Year;Andy Williams;2023-12-18 09:32:56;79
3Z3QhZAZpqwZa1phsbQ3JZ;10;Driving Home for Christmas;Chris Rea;2023-12-18 09:32:56;75
5ASM6Qjiav2xPe7gRkQMsQ;11;Sleigh Ride;The Ronettes;2023-12-18 09:32:56;83
1kuhnhugcuXf4CiNdqCRUU;12;BFF;bambi;2023-12-18 09:32:56;76
2uFaJJtFpPDc5Pa95XzTvg;13;Let It Snow! Let It Snow! Let It Snow!;Dean Martin;2023-12-18 09:32:56;95
3ZfRpDV74gUbBCmW8yb6ml;14;It's Beginning to Look a Lot like Christmas;Michael Bublé;2023-12-18 09:32:56;87
6tjituizSxwSmBB5vtgHZE;15;Holly Jolly Christmas;Michael Bublé;2023-12-18 09:32:56;83
3YZE5qDV7u1ZD1gZc47ZeR;16;Underneath the Tree;Kelly Clarkson;2023-12-18 09:32:56;86
5E6Nv8QZblXpiFDQ8iSfE2;17;Fluid;ReTo;2023-12-18 09:32:56;74
18bAMjHACL9Iphk0KB0z7o;18;Stan;Gibbs;2023-12-18 09:32:56;66
4z77VPWmxxMosO4o2jD8uT;19;Kto Wie?;De Su;2023-12-18 09:32:56;67
0oPdaY4dXtc3ZsaG17V972;20;Feliz Navidad;José Feliciano;2023-12-18 09:32:56;88
4kKdvXD0ez7jp1296JmAts;21;Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);Frank Sinatra;2023-12-18 09:32:56;90
3rUGC1vUpkDG9CZFHMur1t;22;greedy;Tate McRae;2023-12-18 09:32:56;99
6IyM1d0DOlb8S3tUGi7wPB;23;Coraz Bliżej Święta;Margaret;2023-12-18 09:32:56;67
3moDqdYK90QDw3Lk9q5yDE;24;Mam Cię;Paluch;2023-12-18 09:32:56;71
1SmlDkUf67T8x2DiWyyfy4;25;Ding dong;Kayah;2023-12-18 09:32:56;65
2JJ6WnAfVglnYfxZubSukn;26;Jolie Jolie;Blacha 2115;2023-12-18 09:32:56;73
78hH2iGVmsmdPk50AhU2F4;27;Autumn Dance;L.U.C.;2023-12-18 09:32:56;50
4Yg2w0P29BBBMixyeNjDtj;28;Do They Know It's Christmas? - 1984 Version;Band Aid;2023-12-18 09:32:56;89
3AgiRs3oxc2dFh0CPUHXJs;29;Mistletoe and Wine;Cliff Richard;2023-12-18 09:32:56;79
5OYaQw9IS8MMDFRgTPqDnR;30;Nicea;PRO8L3M;2023-12-18 09:32:56;66
5YeWMDlueFQ2727lVfGaIg;31;Dzień jeden w roku;Czerwone Gitary;2023-12-18 09:32:56;66
0YWUHZPJVg4iujddsJDwhM;32;My Only Wish (This Year);Britney Spears;2023-12-18 09:32:56;87
3QHZAr43uvIGpWfJAHhFX3;33;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2023-12-18 09:32:56;71
4ltVdPcmgfSlsicK4ZIQGT;34;CEO;Asster;2023-12-18 09:32:56;58
2WBejVahXeC1gjCXVOlgbq;35;JEREMY SOCHAN;Oki;2023-12-18 09:32:56;73
0X1bF7CkMCif03ygcSDVOj;36;Całkiem Nowa Bajka;Kleks;2023-12-18 09:32:56;63
5Qw74vxmtJzAEYjy1wfVCk;37;Dzięki, że jesteś;Lanberry;2023-12-18 09:32:56;69
27RYrbL6S02LNVhDWVl38b;38;Happy Xmas (War Is Over) - Remastered 2010;John Lennon;2023-12-18 09:32:56;91
4vhYckF7yzomDdqoHb3dIl;39;Kulig;Kaz Bałagane;2023-12-18 09:32:56;68
2GgLLdsRjbiAtN5nfm7i7i;40;Miyabi;PRO8L3M;2023-12-18 09:32:56;68
3AymrUApW5JKKaNrHQhcBG;41;Thank God It's Christmas - 2011 Remaster;Queen;2023-12-18 09:32:56;74
1NtvjagHJRLQogzWVhpghv;42;Nim Zajdzie Słońce;Smolasty;2023-12-18 09:32:56;73
3fuoTmO1gkYP8dPUdT0LR8;43;Zaśnieżone miasta;Gromee;2023-12-18 09:32:56;64
7xapw9Oy21WpfEcib2ErSA;44;Mistletoe;Justin Bieber;2023-12-18 09:32:56;92
4u3pVIKFDquOVeyvkc1Hjh;45;5 INFLUENCEREK;Zeamsone;2023-12-18 09:32:56;69
0nQljvBR8fuT0nmLKZ6hqi;46;Byłem człowiekiem;PRO8L3M;2023-12-18 09:32:56;68
2g59LWL5y0BuPsyJZQTubb;47;Z kopyta kulig rwie;Skaldowie;2023-12-18 09:32:56;65
4tHqQMWSqmL6YjXwsqthDI;48;Carol of the Bells;Mykola Dmytrovych Leontovych;2023-12-18 09:32:56;85
3XWr2NZqYd80MB8FIq9r55;49;Ne Rozumiju;Vixen;2023-12-18 09:32:56;67
1SV1fxF65n9NhRHp3KlBuu;50;Wonderful Christmastime - Edited Version / Remastered 2011;Paul McCartney;2023-12-18 09:32:56;91
