track_id;rank;track_name;artist;date_added;popularity
5dQ174Gi0u3FOq0xF32PEr;1;Erotyczne Pif-Paf;Figo i Samogony;2024-01-08 09:10:20;70
4EHHB2Gfa9d4iPx8JsCd65;2;HIPNOZA;NIKOŚ;2024-01-08 09:10:20;76
6epWbDEEEOakzBeyNr69MO;3;Plaster;Szpaku;2024-01-08 09:10:20;55
5Qw74vxmtJzAEYjy1wfVCk;4;Dzięki, że jesteś;Lanberry;2024-01-08 09:10:20;73
4qN8jx5g3h1oKz95qr3bF0;5;Jestem Twoją Bajką;Kleks;2024-01-08 09:10:20;61
1kuhnhugcuXf4CiNdqCRUU;6;BFF;bambi;2024-01-08 09:10:20;75
7nl0YfumgokUqNDfVlYvkd;7;Garfield;Szpaku;2024-01-08 09:10:20;55
33zbrcm0cYIxT5YvEGlFDl;8;Całkiem Nowa Bajka;Kleks;2024-01-08 09:10:20;67
0DhKkQjcrOXLBr9eCtocfc;9;Kevin sam w domu;Blacha 2115;2024-01-08 09:10:20;71
33FD8jBm5LZaQ2jJS3vXzm;10;Stan;Gibbs;2024-01-08 09:10:20;66
2GgLLdsRjbiAtN5nfm7i7i;11;Miyabi;PRO8L3M;2024-01-08 09:10:20;71
0JvlaGyGok0jMp8wCQhI9p;12;NIENAWIDZĘ WARSZAWY!;Chivas;2024-01-08 09:10:20;65
5XVUws9S5FP89vNdxrysfp;13;Anioł Stróż;Szpaku;2024-01-08 09:10:20;52
1NtvjagHJRLQogzWVhpghv;14;Nim Zajdzie Słońce;Smolasty;2024-01-08 09:10:20;72
3rUGC1vUpkDG9CZFHMur1t;15;greedy;Tate McRae;2024-01-08 09:10:20;99
2JJ6WnAfVglnYfxZubSukn;16;Jolie Jolie;Blacha 2115;2024-01-08 09:10:20;73
2r0tCQsTvEwkKEcZ9pYwZt;17;W KRAJU SCHABOWYCH KOTLETÓW;Mata;2024-01-08 09:10:20;69
30r5RN2yGoKzanggEzqrzM;18;Fluid;ReTo;2024-01-08 09:10:20;62
1fBrFnMzvb5WetxfgadcH9;19;Animal Planet;Szpaku;2024-01-08 09:10:20;52
3XWr2NZqYd80MB8FIq9r55;20;Ne Rozumiju;Vixen;2024-01-08 09:10:20;70
3QAU2pj4LUKf7yaTgANlQV;21;ITALODISCO;The Kolors;2024-01-08 09:10:20;80
78hH2iGVmsmdPk50AhU2F4;22;Autumn Dance;L.U.C.;2024-01-08 09:10:20;51
2PF5O4wQHtD9KpxNALuoBD;23;Ciapakwybujany;GM2L;2024-01-08 09:10:20;69
3QHZAr43uvIGpWfJAHhFX3;24;Explosion Ech poleczko - DNSQ Remix;Kalwi & Remi;2024-01-08 09:10:20;72
5mjYQaktjmjcMKcUIcqz4s;25;Strangers;Kenya Grace;2024-01-08 09:10:20;96
3bK1zVFBKIzYjmptmI4NsJ;26;Overdrive (feat. Norma Jean Martine);Ofenbach;2024-01-08 09:10:20;86
2WBejVahXeC1gjCXVOlgbq;27;JEREMY SOCHAN;Oki;2024-01-08 09:10:20;72
0h3Xy4V4apMraB5NuM8U7Z;28;Stumblin' In;CYRIL;2024-01-08 09:10:20;74
4u3pVIKFDquOVeyvkc1Hjh;29;5 INFLUENCEREK;Zeamsone;2024-01-08 09:10:20;69
3moDqdYK90QDw3Lk9q5yDE;30;Mam Cię;Paluch;2024-01-08 09:10:20;71
